song_id,title,artist_genius_id,pseudonym,country,legal_status,period,release_date,reloc_date,total_words,pos_count,neg_count,tonal_count,sentiment_ratio,polarity,pos_ratio,neg_ratio,tonal_density
12711135,Фобия по наследству (Inherited phobia),24422,Oxxxymiron,Великобритания,иноагент,after,2025-11-20,2022-02-01,869,5,21,26,-0.018411967779056387,-0.6153846153846154,0.005753739930955121,0.024165707710011506,0.02991944764096663
12291712,кошке закрыли глаза (cat eyes were closed),24422,Oxxxymiron,Великобритания,иноагент,after,2025-08-15,2022-02-01,113,0,0,0,0.0,0.0,0.0,0.0,0.0
11398466,Operation Payback 2,24422,Oxxxymiron,Великобритания,иноагент,after,2024-05-31,2022-02-01,138,0,1,1,-0.007246376811594203,-1.0,0.0,0.007246376811594203,0.007246376811594203
10393099,МИР ГОРИТ (WORLD IS BURNING),24422,Oxxxymiron,Великобритания,иноагент,after,2024-05-13,2022-02-01,32,0,1,1,-0.03125,-1.0,0.0,0.03125,0.03125
9841661,Захизр (Zahizr),24422,Oxxxymiron,Великобритания,иноагент,after,2023-12-15,2022-02-01,202,3,3,6,0.0,0.0,0.01485148514851485,0.01485148514851485,0.0297029702970297
9817628,Семейный альбом (Family Album),24422,Oxxxymiron,Великобритания,иноагент,after,2023-12-15,2022-02-01,230,0,0,0,0.0,0.0,0.0,0.0,0.0
9821224,Макдональдс (McDonald’s),24422,Oxxxymiron,Великобритания,иноагент,after,2023-12-15,2022-02-01,183,0,1,1,-0.00546448087431694,-1.0,0.0,0.00546448087431694,0.00546448087431694
9833477,Соседи (Neighbours),24422,Oxxxymiron,Великобритания,иноагент,after,2023-12-15,2022-02-01,110,3,0,3,0.02727272727272727,1.0,0.02727272727272727,0.0,0.02727272727272727
9813307,2010-е кончились,24422,Oxxxymiron,Великобритания,иноагент,after,2023-12-15,2022-02-01,167,0,3,3,-0.017964071856287425,-1.0,0.0,0.017964071856287425,0.017964071856287425
9841935,Табак два  (Tobacco two),24422,Oxxxymiron,Великобритания,иноагент,after,2023-12-15,2022-02-01,55,0,1,1,-0.01818181818181818,-1.0,0.0,0.01818181818181818,0.01818181818181818
9827048,Суп дня (Soup Of The Day),24422,Oxxxymiron,Великобритания,иноагент,after,2023-12-15,2022-02-01,138,0,1,1,-0.007246376811594203,-1.0,0.0,0.007246376811594203,0.007246376811594203
9824366,Всё сразу (All At Once),24422,Oxxxymiron,Великобритания,иноагент,after,2023-12-15,2022-02-01,186,1,0,1,0.005376344086021506,1.0,0.005376344086021506,0.0,0.005376344086021506
9837484,Заходи скорее (Come In Soon),24422,Oxxxymiron,Великобритания,иноагент,after,2023-12-14,2022-02-01,204,6,7,13,-0.004901960784313725,-0.07692307692307693,0.029411764705882353,0.03431372549019608,0.06372549019607843
9559826,Прекрасное Далёко (Beautiful Far Away),24422,Oxxxymiron,Великобритания,иноагент,after,2023-09-26,2022-02-01,252,1,3,4,-0.007936507936507936,-0.5,0.003968253968253968,0.011904761904761904,0.015873015873015872
9524586,1.Kla$ Pt. 2,24422,Oxxxymiron,Великобритания,иноагент,after,2023-09-15,2022-02-01,179,1,4,5,-0.01675977653631285,-0.6,0.00558659217877095,0.0223463687150838,0.027932960893854747
9414207,1.Kla$,24422,Oxxxymiron,Великобритания,иноагент,after,2023-09-01,2022-02-01,78,0,1,1,-0.01282051282051282,-1.0,0.0,0.01282051282051282,0.01282051282051282
9456037,"Я знаю, что делал прошлым летом (Dotley)",24422,Oxxxymiron,Великобритания,иноагент,after,2023-08-25,2022-02-01,196,2,0,2,0.01020408163265306,1.0,0.01020408163265306,0.0,0.01020408163265306
8638947,THE STORY OF ALISHER,24422,Oxxxymiron,Великобритания,иноагент,after,2022-12-13,2022-02-01,343,7,14,21,-0.02040816326530612,-0.3333333333333333,0.02040816326530612,0.04081632653061224,0.061224489795918366
8540246,Я УБИЛ МАРКА (I KILLED MARK),24422,Oxxxymiron,Великобритания,иноагент,after,2022-11-11,2022-02-01,210,2,4,6,-0.009523809523809525,-0.3333333333333333,0.009523809523809525,0.01904761904761905,0.02857142857142857
8508687,BASSLINE BUSINESS,24422,Oxxxymiron,Великобритания,иноагент,after,2022-10-28,2022-02-01,104,1,3,4,-0.019230769230769232,-0.5,0.009615384615384616,0.028846153846153848,0.038461538461538464
8487722,НЛО (NLO),24422,Oxxxymiron,Великобритания,иноагент,after,2022-10-21,2022-02-01,169,1,0,1,0.005917159763313609,1.0,0.005917159763313609,0.0,0.005917159763313609
8467020,23 февраля (February 23),24422,Oxxxymiron,Великобритания,иноагент,after,2022-10-14,2022-02-01,233,2,7,9,-0.02145922746781116,-0.5555555555555556,0.008583690987124463,0.030042918454935622,0.03862660944206009
8426640,Сделано в России (Sdelano v Rossii),24422,Oxxxymiron,Великобритания,иноагент,after,2022-09-30,2022-02-01,36,0,0,0,0.0,0.0,0.0,0.0,0.0
8407847,ТАБАК (TOBACCO),24422,Oxxxymiron,Великобритания,иноагент,after,2022-09-23,2022-02-01,93,0,1,1,-0.010752688172043012,-1.0,0.0,0.010752688172043012,0.010752688172043012
7877349,Лукавый век (Sly Age)*,24422,Oxxxymiron,Великобритания,иноагент,after,2022-04-06,2022-02-01,244,5,11,16,-0.02459016393442623,-0.375,0.020491803278688523,0.045081967213114756,0.06557377049180328
7709791,Северная страна (North Country) [cvpellv remix],24422,Oxxxymiron,Великобритания,иноагент,after,2022-02-10,2022-02-01,291,2,6,8,-0.013745704467353952,-0.5,0.006872852233676976,0.020618556701030927,0.027491408934707903
