song_id,title,pseudonym,period,release_date,dominant_topic,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
9863068,Грабли (Rake — Live Looping Version),Noize MC,after,2023-12-22,5,0.06916331929440145,0.00083337520146326,0.1321992444776668,0.0008334765459771064,0.0008336148322572906,0.7928031736208413,0.0008333953204896647,0.0008335299632614988,0.0008334901379146869,0.0008333806057267733
8721451,Кооператив «Лебединое озеро» (Cooperative «Swan Lake»),Noize MC,after,2023-04-14,2,0.005883532015961089,0.005883053438015041,0.9470536174127977,0.005882553826886098,0.005882818421192813,0.0058830813275495865,0.005883456264581665,0.005882633330820532,0.005882900981271908,0.005882352980923544
8785319,Никто не пострадал (No One Was Injured),Noize MC,after,2023-02-01,6,0.0028578693242913046,0.0028575044875439257,0.43529440483141685,0.002857955743857123,0.0028581195050133472,0.002857669860234981,0.5418435629221344,0.002857535463208085,0.0028578876797301857,0.002857490182569735
8735150,Парнас (Parnassus),Noize MC,after,2023-01-13,6,0.0028576101229819983,0.002857515039089835,0.0028577741630752525,0.0028574247105020417,0.002857411715567904,0.0028571742600798674,0.9742814653917669,0.002857671654156812,0.0028575807733676457,0.0028583721694117777
8908012,LOL,Noize MC,after,2022-11-04,5,0.0015157855668420561,0.0015152581964262071,0.20337905834282674,0.0015156668291244249,0.0015153632382661835,0.6872152592024895,0.0015152087403775794,0.0015153959422282155,0.0987975037874617,0.0015155001539573568
12099999,Всё как у людей (Live at Stadium) (Everything is Like People’s),Noize MC,after,2022-09-30,9,0.0005406043867923024,0.0005406386300737028,0.4171750124768896,0.0005406210241948015,0.009599934431004301,0.0005405993415390938,0.000540610120834137,0.0005406509186009672,0.0005406442857183503,0.5694406843843527
8440107,Make Some Noize (Live at Stadium),Noize MC,after,2022-09-30,7,0.0010002049442540773,0.0010001166365310888,0.001000217189718056,0.0010003118388734423,0.0010000606428569893,0.0010001490817925778,0.0010001550977851296,0.9909984703823418,0.0010001850257749935,0.0010001291600719674
8440100,Миокард (Live at Stadium) (Myocardium),Noize MC,after,2022-09-30,4,0.0006411645496872718,0.000641081823640119,0.0006411927732723862,0.000641140523739897,0.8522647265496368,0.0006411032491409271,0.0006413045976916407,0.0006411682013088923,0.0006412123298589821,0.142605905402023
8440105,Устрой дестрой (Make Destroy) [Live at Stadium],Noize MC,after,2022-09-30,2,0.0006994901347870736,0.0006994086554565591,0.5616631646430426,0.0006993970885725025,0.000699506787224591,0.0006993467853185311,0.0006994276004245219,0.0006995036338848883,0.0006995084239790793,0.43274124624730964
8440106,26.04 (Live at Stadium),Noize MC,after,2022-09-30,5,0.0003584325072228445,0.0003584397682356996,0.00035844074634719663,0.00035844772739933425,0.0003584287815529475,0.9967740798248506,0.0003584345936113414,0.0003584356380255267,0.00035843158719379265,0.0003584288255607151
8440101,Грабли (Rake) [Live at Stadium],Noize MC,after,2022-09-30,5,0.0009619081910041537,0.0009615987466848936,0.23198749499978372,0.0009616830316744655,0.029918038511525805,0.6001833805522361,0.0009616165584181902,0.09608031077133708,0.037021908868532974,0.0009620597688027077
8402120,Криокамеры (Cryochambers),Noize MC,after,2022-09-21,4,0.0010641994180012307,0.0010639025004989136,0.18298150519977815,0.0010640252845944655,0.8085062972106973,0.0010638533802658423,0.0010641571239283039,0.001064193703598356,0.001063930802996656,0.0010639353756407102
8261887,Вестерн (Vestern),Noize MC,after,2022-08-03,7,0.0011366778282202242,0.0011367596802965827,0.001136747879517876,0.001136626003073707,0.0011364450047391867,0.0011363730734494804,0.001136628532538559,0.9897706151664348,0.0011367108167461442,0.0011364160149833955
7488709,Neverland,Noize MC,after,2022-06-17,3,0.00041676401105825796,0.00041687645518945503,0.0004167800409291279,0.99624911375721,0.0004167424510996341,0.00041671043581636866,0.0004167405068363339,0.0004167881884673445,0.00041675030356599593,0.00041673384982757807
7928299,Аусвайс (Ausweis),Noize MC,after,2022-04-21,7,0.0020410234801835256,0.0020408227771864995,0.0020415249349223148,0.0020413515325471933,0.002041592483752991,0.0020415464597506768,0.0020408997449676467,0.9816287553981982,0.002041374940288774,0.0020411082482023404
10193842,Столітня Війна (Hundred Years’ War),Noize MC,after,2022-03-28,2,0.0022230159944223206,0.16551476047008473,0.48176538444948613,0.00222258950810595,0.002222578604824588,0.0022222670986190777,0.002222692078057282,0.3371614048734065,0.0022227021277187935,0.0022226047952747046
7787793,Экранное время (Screen Time),Noize MC,after,2022-03-11,8,0.0008773416126518606,0.0008772075989513198,0.0008773963803173691,0.0008773864812902243,0.0008773094968170275,0.0008772619562064405,0.0008772549359142986,0.0008773164805467571,0.9921042887552008,0.0008772363021038829
7481207,Песня предателя (Traitor’s song),Noize MC,before,2021-12-17,3,0.0010419785520939646,0.001041947747722861,0.29942713492594075,0.6922373477170577,0.0010419930466070216,0.0010419657726396725,0.0010417723979303756,0.0010418474677001512,0.0010419973953560708,0.001042014976951506
7481205,Трансгуманизм 2.0 (Transhumanism 2.0),Noize MC,before,2021-12-17,7,0.0006757691422382054,0.0006757108965460911,0.0006757315402535435,0.0006757292194733836,0.0006758815908646764,0.0006757216628911765,0.0006757738671993758,0.9939182241062733,0.0006757647535551187,0.0006756932207050273
7481203,Вуду (Voodoo),Noize MC,before,2021-12-17,8,0.0027031169410010234,0.00270327570186224,0.002703360654017815,0.002703342375476465,0.002702943607731661,0.002703129622080591,0.0027033259058033923,0.07143882844506057,0.8528946984351097,0.05674397831185668
7481211,Первые симптомы (First Symptoms),Noize MC,before,2021-12-17,6,0.0011111942037521124,0.001111206204747075,0.0011114572653401927,0.0011111996711317994,0.0011111686216445163,0.001111271142814722,0.989998523021113,0.0011112615797530861,0.0011112773852929019,0.0011114409044105172
6865370,"Бизнесмен, что продал мир (The Man Who Sold the World)",Noize MC,before,2021-12-17,2,0.0920158723301143,0.0026318423396217887,0.8550042723860622,0.0026324675674880174,0.0026330909899933345,0.0026319328436998227,0.0026325212564208595,0.034553844750454574,0.0026324808299785355,0.0026316747061664626
7481215,Опыт отсутствия (Experience of Absence),Noize MC,before,2021-12-17,2,0.0013514611533564844,0.0013518935913278782,0.8680824035077304,0.0013516873053201794,0.12110421288550993,0.0013515380094081524,0.0013517855941769209,0.0013516902747639588,0.0013519125526759673,0.0013514151257303672
7462811,Сопротивление воздуха (Windage),Noize MC,before,2021-12-06,9,0.001351780347136713,0.0013514524679651817,0.0013516634615184174,0.33341989713419656,0.0013515874622876216,0.0013517360431982608,0.001351824620609626,0.13746166579546834,0.0013515879535214844,0.519656804714098
7403981,Паучьими тенётами (Spider Shades),Noize MC,before,2021-11-19,8,0.0026327248961844655,0.0026317422860821183,0.0026321833486187595,0.0026324350162363337,0.0026326344833731263,0.0026320439300997036,0.0026316475342213867,0.002631962658163188,0.9763108917127837,0.002631734134237181
7403977,Сельма Лагерлёф (Selma Lagerlöf),Noize MC,before,2021-11-19,2,0.44552113394790416,0.0020834111673295646,0.47373251425322227,0.0020841441011230934,0.06616031815144338,0.0020834212502537273,0.0020837845983578637,0.0020840862580135274,0.002083500736928092,0.002083685535424221
7403976,Миокард (Myocardium),Noize MC,before,2021-11-19,4,0.0009346771136444226,0.0009346250362329315,0.0009346903549815953,0.0009346845527755013,0.878092713617725,0.0009346496865876197,0.0009346381543233026,0.0009346681959919407,0.0009346656447583957,0.11442998764297929
7403980,Инстинкт (Instinct),Noize MC,before,2021-11-19,3,0.0009904641849289072,0.000990239798625194,0.000990411138334241,0.8521345766316251,0.0009902089865021983,0.0009902513246823968,0.0009902623614877636,0.0009903295569486487,0.1399431149603157,0.0009901410565499396
7411048,Всё как у людей (Трибьют Егору Летову) (Everything is Like People’s) (Egor Letov Tribute),Noize MC,before,2021-11-19,9,0.0005618635937404958,0.0005619098501119279,0.37980775023345226,0.0005618743704502009,0.049597252403230666,0.0005618385292291069,0.0005618697681774498,0.0005619116701309078,0.0005618920953736691,0.5666618374861033
7403975,Выход в город (Exit to the City),Noize MC,before,2021-11-19,2,0.0012501587919513505,0.0012501391611553254,0.988748437304659,0.0012504195822700258,0.001250169393855777,0.001250312181798864,0.0012500789809786856,0.0012501279093657884,0.0012500977982146414,0.001250058895750607
7403978,Двадцатые годы (Twenties),Noize MC,before,2021-11-19,9,0.011113770954559572,0.01111111136736743,0.011116040223817927,0.011111111220218108,0.233309708512441,0.2734738678991058,0.011113957866548115,0.011111111236417207,0.1222196106826096,0.30431971003691516
7403983,Вереница (String),Noize MC,before,2021-11-19,4,0.00125042456311795,0.0012501034121582258,0.0012508059860850919,0.001250143024786836,0.9887474072968578,0.0012502002265794465,0.0012501921886769111,0.0012503207793696726,0.0012503309823787424,0.0012500715399892726
7403979,Столетняя война (Hundred Years War),Noize MC,before,2021-11-19,7,0.0031253943437361876,0.0031250292358356207,0.0031256660329984525,0.0031252351450806056,0.15521151992803156,0.003125021109355927,0.0031258321068320435,0.8197843094903886,0.0031266509485192626,0.00312534165922184
7403982,Букет крапивы (Nettle Bouquet),Noize MC,before,2021-11-19,8,0.001087177461326915,0.001087077135457335,0.001087338522000756,0.0010871278805398873,0.3632367757961838,0.0010869966003500078,0.0010874151318892617,0.001087311437157232,0.628065793067572,0.0010869869675229
7325438,Трансгуманизм (Transhumanism),Noize MC,before,2021-11-12,7,0.0009527027599941166,0.0009525246249625919,0.0009527414034787027,0.0009526086019298324,0.0009526345702518946,0.0009525847847725743,0.0009524717208669684,0.9914266600517322,0.0009525944776768287,0.000952477004334366
7214581,Демка (Demo),Noize MC,before,2021-09-17,4,0.0009525118528738379,0.0009525396088059806,0.11855769552735956,0.10002695656730998,0.7747471370446523,0.0009526100645291018,0.0009525612480204798,0.0009525994270248489,0.0009526336491633577,0.0009527550102606307
7084135,Моё море (Метал версия) (My Sea (Metal Version)) [Live @ ЦКиО],Noize MC,before,2021-06-06,4,0.050694945305755815,0.000943422501010762,0.2898796748344184,0.0009437689753323468,0.6528201773193776,0.0009438004512291443,0.000943525886390212,0.000943562449315656,0.0009435829401601945,0.0009435393370099272
6656833,Закипает чайник (Kettle Is Boiling) (Bonus Track),Noize MC,before,2021-04-01,7,0.0008697246022964961,0.000869631510770293,0.000869751665153785,0.0008696382855678986,0.0008697859031144165,0.0008696573648119254,0.0008696944778418576,0.9921725995025236,0.0008697438676896337,0.0008697728202300527
6375930,Век-волкодав (За гремучую доблесть грядущих веков) (Century-wolfhound),Noize MC,before,2021-01-14,0,0.7966463601908912,0.004762006427069963,0.004762812288746815,0.004761942790698739,0.004761924174406419,0.004762612293798807,0.165254358728514,0.004762802290256881,0.004762335280856909,0.004762845534760259
6191406,Поколение Х (Generation X),Noize MC,before,2020-11-20,8,0.0005155583217638631,0.0005157673143110612,0.0005155847519717569,0.0005155636600842301,0.0005155207255851565,0.0005155173779517043,0.0005155503242453169,0.0005156056855728908,0.9953597018685771,0.000515629969936859
6163095,Вояджер-1 (Voyager 1),Noize MC,before,2020-11-13,0,0.9437443505943002,0.006250599983876971,0.0062506726958848164,0.00625036886243144,0.0062502642866749955,0.006250330851867653,0.006251157547593723,0.006251343945268859,0.006250666931359411,0.006250244300741769
6048299,Живи без остатка (Live without a trace),Noize MC,before,2020-10-15,2,0.0010310219983621232,0.0010309967718924882,0.8550067694919883,0.001031135364546838,0.0010312305590732115,0.0010311419353552789,0.0346010116984387,0.10317449582695208,0.00103104350507149,0.0010311528483196368
6075700,Smoke on tha Water,Noize MC,before,2020-10-12,0,0.549600944818383,0.0013341353258070807,0.22933100264104564,0.2117323686817496,0.0013336798154991334,0.0013338404033552886,0.0013334655020553468,0.0013334412169632587,0.0013335950587192622,0.0013335265364223473
6014781,Коза (Goat),Noize MC,before,2020-10-02,7,0.001389178164083877,0.0013890256029395357,0.0013895888826526153,0.00138921349196932,0.001389286928803623,0.0013889062344632833,0.0013892712616466584,0.9874971400411775,0.0013893709060014412,0.0013890184862623276
5752552,Катацумури (Katatsumuri),Noize MC,before,2020-07-09,4,0.001538585640597084,0.001538588338854871,0.0015387589902414963,0.0015388464918401831,0.8085260053761393,0.0015385069497670424,0.0015386123880377026,0.001538752057171957,0.17916406674427438,0.0015392770230761665
5707549,За гранью здравого смысла (Beyond Common Sense),Noize MC,before,2020-06-20,1,0.13883381647138499,0.8549640148623917,0.0007753653208011677,0.0007753393021343598,0.0007752555530062426,0.000775227723804633,0.0007752294898186705,0.0007752576250013226,0.000775258421376511,0.0007752352302803614
5637985,За гранью здравого смысла (8 раунд 17ib) (Beyond Common Sense),Noize MC,before,2020-06-10,1,0.24059708438117255,0.7233619399840358,0.0004696384712569372,0.00046960340430536785,0.00046956786385258246,0.00046951968214619744,0.00046951065769679755,0.00046962339287244845,0.032753897142484,0.0004696150201773962
5633719,Давай сбежим (Let’s Run Away),Noize MC,before,2020-06-03,2,0.15914119043143654,0.053043605812570845,0.3655255136718081,0.0006135976633099102,0.0006137320366986701,0.0006136303868488813,0.0006136968965402802,0.3138743639599101,0.10534694203257122,0.0006137271083053856
5511352,Идеальный пациент (7 раунд 17ib) (A Perfect Patient),Noize MC,before,2020-05-21,8,0.0008065667977909302,0.0008065414834569405,0.000806665204921692,0.0008065838464065051,0.10884984828163655,0.0008064995024031314,0.0008065311645041323,0.0008066926962489974,0.8846974576542374,0.0008066133683937971
5503170,26.04,Noize MC,before,2020-04-26,5,0.0003597218675135012,0.0003597291810435102,0.0003597301663998179,0.00035973721303988803,0.0003597181149175072,0.9967624753670841,0.00035972396898064203,0.000359725020944893,0.0003597209408342107,0.0003597181592419342
12825918,Дарвин (Darwin),Noize MC,before,2020-04-24,2,0.00021279570339710437,0.0002128036197357818,0.9980848130019371,0.00021279718542540537,0.00021281237786493568,0.00021279392119858434,0.00021278359675297657,0.00021279959034022452,0.00021279339361442618,0.0002128076097334504
5492659,Последний министр (из ”Последний министр”) (Last Minister (OST ”Last Minister”)),Noize MC,before,2020-04-24,6,0.0008929910570975514,0.0008928736740938001,0.0008930012008650575,0.0008929825222020691,0.0008929591123959402,0.000892997886439781,0.9919633806369522,0.0008929577181997078,0.0008929451839850319,0.0008929110077690501
5444950,ДАРВИН (DARWIN),Noize MC,before,2020-04-24,2,0.00022938237485476895,0.00022939641402308698,0.9979354940918921,0.00022938922510143463,0.00022940144755842303,0.00022938684018021226,0.00022937455138326667,0.00022938796031089645,0.00022938498236523992,0.00022940211233051384
5466838,Пропорции уязвимости (6 раунд 17ib) (Proportions of vulnerability),Noize MC,before,2020-04-16,5,0.0002725125920956412,0.00027251419151782315,0.000272527152943143,0.0002725075708756606,0.00027249863541674426,0.9975474596242753,0.000272492641184263,0.00027250235899487244,0.00027249471496007484,0.00027249051773653655
5389992,Плак-плак-плак (Live @ Мегаполис) (Plak-plak-plak (Live @ Megalopolis)),Noize MC,before,2020-03-14,0,0.9409554182272029,0.000571496402406803,0.0005715809574478639,0.0005714877382774635,0.0005715540637687502,0.0005715595831269763,0.0544722182127049,0.0005715983658608855,0.0005715629514518703,0.0005715234977515782
5383544,Кошка + Фристайл (Cat + Freestyle),Noize MC,before,2020-03-14,9,0.25495541683285805,0.0009010425849422334,0.09765463246308785,0.0009011461869537035,0.062184391057691524,0.0009010163679269605,0.0009011125749335338,0.0009011747645687249,0.28069528318177206,0.3000047839852654
5389997,Моё море + Фристайл (Live @ Даниловский паб) (My Sea + Freestyle (Live @ Danilovsky pub)),Noize MC,before,2020-03-13,2,0.2188376914331606,0.0003984556012956499,0.42692777079375976,0.0003985283761722898,0.28524620727823136,0.06659732427558719,0.0003984928477579237,0.00039854092794134856,0.00039847059904579604,0.00039851786704799496
13558470,северная страна фристайл (north country freestyle),Oxxxymiron,after,2026-05-15,2,0.0009094213394085479,0.0009095287956216236,0.7718263139716884,0.0009093949016164933,0.1679208565016537,0.0009094752249106735,0.0009092572795197367,0.0009096709922030175,0.0009092171253475597,0.053886863868030106
13380624,EXIT,Oxxxymiron,after,2026-04-10,8,0.0012049938339676347,0.0012048994889554906,0.0012050834296206364,0.001205050634993101,0.001204909604808276,0.0012053235300642973,0.001204917119907774,0.001204923989719187,0.98915481219585,0.0012050861721135805
13085661,Веган Блёвбургер (Instrumental) (Vegan Blewburger),Oxxxymiron,after,2026-02-06,9,0.002858463908862714,0.0028573485112811437,0.2780005239184087,0.0028582708374314627,0.3428262814612934,0.002857435447196716,0.0028573278407283314,0.002857904454638921,0.0028574382364436744,0.35916900538371493
13437838,ЛИРИЧЕСКАЯ (Snippet 19.04.2026)*,Oxxxymiron,after,2026-01-01,3,0.0058823788254054946,0.005882352979056373,0.005882692235149807,0.947057610289166,0.00588266142374471,0.005882581631304201,0.005882352970350194,0.00588235295690332,0.005882663717117984,0.005882352971801845
12842233,Как Мои Дела (How Am I Doing),Oxxxymiron,after,2025-12-16,7,0.0014708260927108567,0.001470633818095815,0.0014708981362335834,0.0014708843543377176,0.0014710649753796664,0.0014707881508245386,0.0014707262255015188,0.986762415039279,0.0014709118232341656,0.0014708513844034021
12842255,Русская Инородная Музыка (Russian Foreign Music),Oxxxymiron,after,2025-12-16,7,0.001205079142478729,0.0012050270075805133,0.0012050872914141442,0.0012050721020008756,0.2851833670662685,0.0012048986365659107,0.001205006389546943,0.705176120187132,0.0012051169537550474,0.0012052252232573274
12842250,Банк (Bank),Oxxxymiron,after,2025-12-16,0,0.8380927385236524,0.0008549212006272386,0.0008548838620512975,0.0008548184118848123,0.15506844597897443,0.000854777200269781,0.0008547473706084029,0.0008548393076728915,0.0008549181318488582,0.000854910012409782
12842244,Lost & Found,Oxxxymiron,after,2025-12-16,4,0.2751477402690359,0.0008403627893804959,0.0008405867982095999,0.08272980460624448,0.3127679739034704,0.0008404823514179938,0.13646330451324673,0.0008405384103149114,0.1886887381777369,0.0008404681809426411
12842251,Песнь Песней (Song of Songs),Oxxxymiron,after,2025-12-16,7,0.22029438118531353,0.0011494635256094792,0.20121599982905175,0.16760479981525614,0.0011495798588545534,0.0011494861777072089,0.0011495791250361186,0.40398713066402286,0.0011498757228377947,0.001149704096310435
12842260,Бог В Деталях (God In Details),Oxxxymiron,after,2025-12-16,1,0.0026317595310034634,0.7052464715222369,0.002632493525772399,0.27369678837289646,0.002631657124618417,0.002632308553128571,0.002631774985163661,0.002632462952743695,0.0026321887812691927,0.0026320946511672293
12842239,Приключения (Adventures),Oxxxymiron,after,2025-12-16,9,0.001075631750101619,0.0010754453695547464,0.20468537897890526,0.0010756537763753089,0.24139334948476088,0.0010754040617510377,0.0010753458608479206,0.0010755582506452013,0.0010757295130364088,0.5463925029540216
12842237,Vintage,Oxxxymiron,after,2025-12-16,8,0.001429090261679121,0.001429053175410295,0.0014288656582584949,0.001428703184015794,0.0014289594564261094,0.0014287360736203983,0.0014286120524349736,0.001428992107935352,0.9871400306528205,0.0014289573773988604
12711135,Фобия по наследству (Inherited phobia),Oxxxymiron,after,2025-11-20,2,0.00037325845992048116,0.006318087425142344,0.8223884470495939,0.00037326997945201306,0.1593651574667263,0.009688775888492828,0.0003732395689334056,0.0003732846952065799,0.00037327722814632045,0.0003732022383856952
12291712,кошке закрыли глаза (cat eyes were closed),Oxxxymiron,after,2025-08-15,0,0.97804583910059,0.0024390737048481763,0.002439601352261831,0.0024391859797476467,0.0024397234978793623,0.0024390521971373873,0.0024391164428599417,0.0024391967435266663,0.0024394527914983824,0.002439758189650453
11398466,Operation Payback 2,Oxxxymiron,after,2024-05-31,4,0.13611790237015123,0.002128673675412284,0.2201504454082849,0.03131991322538375,0.3951784894396665,0.0021282776459537593,0.002128186127795527,0.08846228298219815,0.002128050764434135,0.1202577783607197
10393099,МИР ГОРИТ (WORLD IS BURNING),Oxxxymiron,after,2024-05-13,9,0.005000647263747757,0.005000096574597777,0.005000708058778823,0.3302910796196479,0.2109982063932442,0.005000092957665911,0.005000554081763324,0.005000431766095235,0.0050004128801197185,0.4237077704043392
9841661,Захизр (Zahizr),Oxxxymiron,after,2023-12-15,5,0.0017548820221881425,0.0017545524103018296,0.27363881176661303,0.0017548006106816753,0.13727441574978944,0.29270121900093904,0.0017550175611629685,0.0017547275702963754,0.2858567454402655,0.0017548278677621408
9817628,Семейный альбом (Family Album),Oxxxymiron,after,2023-12-15,5,0.0011494781548985766,0.0011495737582591862,0.0011495378263032536,0.0011494953940880141,0.0011494744208795727,0.9896544852472983,0.0011494391533721894,0.0011495541823259047,0.00114951175916088,0.0011494501034141687
9821224,Макдональдс (McDonald’s),Oxxxymiron,after,2023-12-15,2,0.0016952237836530969,0.0016950032503730906,0.9847437985132194,0.0016952592975282407,0.0016952290044381139,0.0016950034246040993,0.0016950532476994605,0.0016952682288031257,0.0016951944773081534,0.0016949667723730872
9833477,Соседи (Neighbours),Oxxxymiron,after,2023-12-15,2,0.0022229045682547748,0.002222385829864362,0.6195458091519291,0.002222721368934526,0.002222559215284732,0.0022224934281103383,0.36267279147454823,0.002223080040699435,0.0022228471701654052,0.0022224077522090325
9813307,2010-е кончились,Oxxxymiron,after,2023-12-15,2,0.0020410391924526837,0.002040994819293334,0.8563063190808953,0.002040999569415857,0.002041316041692012,0.0020408894322005086,0.12736467013509947,0.0020412323784795476,0.002041395871087644,0.0020411434793836964
9841935,Табак два  (Tobacco two),Oxxxymiron,after,2023-12-15,5,0.0037048347923637464,0.00370378853992112,0.0037045345861685423,0.0037043454087343454,0.0037042098280033802,0.9666625901031205,0.00370378152028537,0.0037039368057969887,0.003703954693001584,0.0037040237226043213
